Percentage served,Time in ms
0,3.936
1,5.154
2,6.027
3,6.948
4,7.852
5,8.514
6,9.217
7,10.247
8,10.956
9,11.503
10,12.533
11,13.249
12,13.813
13,14.551
14,15.109
15,16.267
16,16.985
17,17.587
18,18.018
19,18.698
20,19.289
21,19.905
22,20.497
23,21.585
24,22.466
25,23.123
26,23.834
27,24.271
28,25.041
29,25.533
30,26.169
31,26.900
32,28.050
33,28.799
34,29.240
35,29.692
36,30.719
37,31.528
38,32.711
39,34.085
40,35.769
41,37.956
42,39.720
43,42.839
44,47.139
45,52.200
46,55.868
47,59.994
48,62.110
49,63.192
50,64.339
51,65.084
52,66.316
53,67.410
54,68.059
55,68.668
56,69.668
57,70.377
58,70.893
59,71.502
60,72.555
61,73.492
62,74.693
63,75.244
64,75.824
65,76.557
66,77.678
67,78.408
68,78.956
69,79.888
70,80.521
71,81.355
72,81.954
73,82.840
74,83.874
75,84.730
76,86.180
77,87.310
78,88.280
79,89.307
80,90.585
81,92.275
82,94.098
83,95.146
84,96.794
85,99.237
86,106.575
87,121.739
88,140.365
89,431.370
90,511.638
91,530.679
92,546.443
93,577.298
94,597.041
95,614.834
96,640.316
97,2904.970
98,2922.218
99,3407.006
100,3598.426
