Percentage served,Time in ms
0,4.286
1,4.919
2,5.642
3,6.724
4,7.696
5,8.892
6,9.540
7,10.325
8,11.526
9,11.912
10,12.176
11,12.882
12,13.248
13,13.982
14,14.248
15,14.820
16,15.359
17,15.849
18,16.652
19,17.574
20,18.408
21,18.907
22,19.332
23,20.008
24,20.733
25,21.135
26,22.398
27,22.982
28,23.926
29,24.617
30,25.200
31,25.769
32,26.745
33,27.598
34,28.296
35,29.426
36,30.186
37,31.383
38,32.661
39,34.331
40,36.340
41,38.251
42,40.438
43,43.843
44,49.373
45,54.056
46,57.262
47,58.502
48,60.080
49,61.807
50,63.181
51,64.027
52,64.637
53,65.419
54,66.219
55,66.967
56,67.661
57,68.500
58,69.654
59,70.113
60,70.982
61,71.892
62,72.554
63,73.182
64,74.123
65,74.869
66,75.649
67,76.480
68,77.114
69,77.778
70,78.903
71,79.589
72,80.174
73,81.051
74,81.981
75,83.091
76,83.773
77,84.812
78,85.804
79,86.824
80,87.681
81,88.748
82,90.423
83,93.108
84,95.513
85,99.958
86,102.613
87,114.950
88,133.562
89,428.360
90,479.194
91,515.584
92,548.390
93,567.434
94,585.953
95,626.908
96,667.877
97,3238.020
98,3678.310
99,3763.979
100,3895.115
