Percentage served,Time in ms
0,3.885
1,4.778
2,5.372
3,5.926
4,7.043
5,8.136
6,8.852
7,9.706
8,10.425
9,10.975
10,11.537
11,12.291
12,12.705
13,13.269
14,13.727
15,14.356
16,15.070
17,15.454
18,15.945
19,16.703
20,17.075
21,17.844
22,18.605
23,19.055
24,19.677
25,20.143
26,20.527
27,21.065
28,21.477
29,21.817
30,22.060
31,22.716
32,23.186
33,23.924
34,24.364
35,24.959
36,25.412
37,26.032
38,26.700
39,27.144
40,27.798
41,28.254
42,28.687
43,29.152
44,29.614
45,30.428
46,30.939
47,31.384
48,31.795
49,32.241
50,32.634
51,33.101
52,33.639
53,34.179
54,34.783
55,35.192
56,35.784
57,36.525
58,36.936
59,37.300
60,38.030
61,38.909
62,39.846
63,40.282
64,40.869
65,41.719
66,42.840
67,44.165
68,45.356
69,46.950
70,48.803
71,51.097
72,53.384
73,57.795
74,70.252
75,111.365
76,116.196
77,120.320
78,123.137
79,125.782
80,127.504
81,128.591
82,131.397
83,133.460
84,135.223
85,136.893
86,139.515
87,141.123
88,144.418
89,150.386
90,380.748
91,406.370
92,455.382
93,484.140
94,499.587
95,507.629
96,514.791
97,522.589
98,537.614
99,570.264
100,694.952
