Percentage served,Time in ms
0,9.992
1,12.412
2,13.298
3,14.278
4,15.997
5,18.608
6,19.559
7,20.905
8,22.141
9,24.096
10,25.386
11,26.175
12,27.512
13,28.790
14,29.889
15,30.790
16,32.196
17,33.164
18,34.209
19,35.000
20,35.960
21,36.827
22,37.731
23,39.685
24,40.573
25,41.249
26,42.317
27,43.051
28,44.246
29,45.883
30,46.959
31,47.878
32,49.391
33,50.132
34,51.032
35,51.877
36,52.932
37,53.542
38,54.392
39,55.792
40,56.429
41,57.613
42,58.226
43,59.569
44,60.406
45,61.761
46,62.704
47,63.329
48,64.286
49,65.302
50,66.099
51,67.057
52,67.957
53,69.107
54,70.647
55,71.494
56,72.795
57,74.430
58,76.038
59,77.755
60,79.249
61,81.553
62,82.971
63,84.211
64,86.452
65,89.063
66,90.887
67,93.520
68,96.671
69,98.086
70,100.366
71,102.480
72,104.874
73,107.572
74,110.498
75,115.082
76,120.028
77,124.013
78,126.069
79,128.028
80,131.106
81,135.093
82,141.690
83,144.845
84,148.582
85,153.741
86,161.636
87,171.272
88,186.600
89,570.628
90,675.505
91,708.979
92,741.144
93,764.339
94,791.793
95,843.584
96,876.001
97,1300.660
98,1371.080
99,2037.091
100,2172.383
