Percentage served,Time in ms
0,4.135
1,5.143
2,5.824
3,6.592
4,7.739
5,8.741
6,9.724
7,10.540
8,11.508
9,12.490
10,12.913
11,13.942
12,14.582
13,15.205
14,15.786
15,16.250
16,17.272
17,17.882
18,18.606
19,19.699
20,20.334
21,20.941
22,21.317
23,21.873
24,22.634
25,22.853
26,23.535
27,23.970
28,24.575
29,25.308
30,25.767
31,26.804
32,27.358
33,28.229
34,28.607
35,29.746
36,30.452
37,31.378
38,32.235
39,32.757
40,33.615
41,34.967
42,36.826
43,38.843
44,41.089
45,43.440
46,54.084
47,57.797
48,61.672
49,63.731
50,65.136
51,66.288
52,67.072
53,68.049
54,68.927
55,69.787
56,70.490
57,71.498
58,72.272
59,72.864
60,73.428
61,74.221
62,75.145
63,75.740
64,76.470
65,76.977
66,77.646
67,78.391
68,79.402
69,80.608
70,81.080
71,81.858
72,82.413
73,83.358
74,83.935
75,84.752
76,85.186
77,86.313
78,87.212
79,88.865
80,90.113
81,91.008
82,92.197
83,94.143
84,96.202
85,99.946
86,103.090
87,116.427
88,133.605
89,462.132
90,511.100
91,529.008
92,544.218
93,558.193
94,602.590
95,623.098
96,655.613
97,3601.268
98,3622.292
99,4118.005
100,4259.123
