Percentage served,Time in ms
0,4.479
1,4.996
2,5.565
3,7.184
4,8.029
5,8.794
6,9.393
7,10.147
8,10.864
9,11.575
10,12.088
11,13.055
12,13.526
13,14.129
14,14.753
15,15.376
16,16.071
17,16.458
18,17.071
19,17.687
20,18.082
21,18.519
22,19.240
23,19.775
24,20.226
25,20.859
26,21.571
27,22.089
28,22.773
29,23.497
30,23.984
31,24.986
32,25.557
33,26.163
34,26.792
35,27.462
36,27.949
37,28.713
38,29.523
39,30.891
40,31.745
41,32.515
42,33.668
43,34.476
44,35.599
45,36.633
46,37.778
47,39.288
48,40.721
49,41.684
50,43.751
51,45.704
52,49.428
53,55.867
54,62.476
55,65.667
56,67.853
57,69.082
58,70.814
59,72.477
60,74.050
61,75.519
62,76.271
63,77.379
64,78.217
65,79.016
66,79.900
67,80.562
68,81.391
69,82.207
70,82.735
71,83.602
72,84.317
73,85.043
74,86.349
75,87.484
76,88.647
77,89.295
78,90.200
79,90.974
80,92.121
81,92.667
82,93.951
83,95.414
84,96.775
85,97.900
86,99.428
87,102.088
88,104.198
89,111.739
90,343.656
91,450.517
92,497.296
93,510.781
94,524.158
95,541.356
96,550.193
97,563.169
98,588.922
99,654.745
100,778.627
