Percentage served,Time in ms
0,11.991
1,14.441
2,16.762
3,20.533
4,23.590
5,26.254
6,28.223
7,29.083
8,30.297
9,31.961
10,33.929
11,35.993
12,37.608
13,38.197
14,38.988
15,41.564
16,43.057
17,44.249
18,45.643
19,47.848
20,48.757
21,50.339
22,51.432
23,52.532
24,53.427
25,54.681
26,54.996
27,56.190
28,57.754
29,60.073
30,60.833
31,62.978
32,64.868
33,66.293
34,67.396
35,69.286
36,71.482
37,73.241
38,74.445
39,76.108
40,77.702
41,79.371
42,81.143
43,82.125
44,83.176
45,84.286
46,85.142
47,87.485
48,89.038
49,91.427
50,92.551
51,93.807
52,95.948
53,97.535
54,98.889
55,100.838
56,102.452
57,103.212
58,104.767
59,106.193
60,107.136
61,109.291
62,111.327
63,112.751
64,114.549
65,115.754
66,117.802
67,119.544
68,120.938
69,122.715
70,124.487
71,126.329
72,127.970
73,129.628
74,131.152
75,132.975
76,135.737
77,138.856
78,141.157
79,143.767
80,146.100
81,148.597
82,154.069
83,157.182
84,161.315
85,165.999
86,170.255
87,174.899
88,182.245
89,192.386
90,448.112
91,811.364
92,866.785
93,895.350
94,927.251
95,963.703
96,1003.457
97,1030.329
98,1098.004
99,1192.934
100,1342.402
