Percentage served,Time in ms
0,12.581
1,20.065
2,23.449
3,26.138
4,28.128
5,28.909
6,32.174
7,34.795
8,36.608
9,37.871
10,40.034
11,41.350
12,42.156
13,43.546
14,45.097
15,46.130
16,47.054
17,47.850
18,49.009
19,49.851
20,51.289
21,53.009
22,54.073
23,55.596
24,57.477
25,58.655
26,59.522
27,60.385
28,61.816
29,62.762
30,64.498
31,65.663
32,67.661
33,69.891
34,71.065
35,72.128
36,73.823
37,75.378
38,75.844
39,77.188
40,78.756
41,81.738
42,83.098
43,85.015
44,86.458
45,87.390
46,88.402
47,90.658
48,91.876
49,93.416
50,94.622
51,95.625
52,97.188
53,99.385
54,100.822
55,101.659
56,103.509
57,105.967
58,108.027
59,109.926
60,112.625
61,114.593
62,116.284
63,117.694
64,119.164
65,120.463
66,121.838
67,125.397
68,126.968
69,129.263
70,131.931
71,133.906
72,135.441
73,138.143
74,140.689
75,141.945
76,143.788
77,145.520
78,148.757
79,150.661
80,153.247
81,158.080
82,161.938
83,164.475
84,169.368
85,173.091
86,180.498
87,186.255
88,196.033
89,203.204
90,418.198
91,822.259
92,873.759
93,946.588
94,982.846
95,1016.344
96,1072.828
97,1106.362
98,1171.085
99,1242.464
100,1518.924
