Percentage served,Time in ms
0,4.181
1,4.539
2,5.433
3,5.787
4,6.393
5,6.741
6,7.939
7,8.594
8,9.287
9,10.200
10,11.266
11,12.084
12,12.669
13,13.454
14,14.320
15,14.930
16,15.712
17,16.153
18,16.577
19,16.979
20,17.377
21,17.811
22,18.219
23,18.888
24,19.434
25,20.111
26,20.540
27,21.051
28,21.765
29,22.263
30,23.189
31,23.598
32,24.188
33,24.444
34,24.807
35,25.284
36,26.048
37,26.422
38,27.151
39,27.513
40,27.814
41,28.227
42,28.652
43,29.052
44,29.884
45,30.261
46,30.550
47,30.857
48,31.886
49,32.439
50,33.044
51,33.356
52,33.857
53,34.525
54,35.068
55,35.689
56,36.749
57,37.455
58,37.984
59,39.142
60,39.712
61,40.738
62,41.809
63,42.575
64,43.671
65,45.165
66,45.991
67,47.486
68,49.156
69,51.692
70,55.724
71,59.569
72,94.231
73,101.000
74,109.435
75,111.510
76,114.428
77,116.165
78,118.909
79,121.407
80,123.359
81,125.163
82,127.355
83,128.854
84,131.040
85,134.085
86,138.800
87,142.374
88,149.409
89,158.118
90,391.869
91,449.417
92,469.316
93,478.940
94,486.485
95,494.125
96,504.691
97,570.568
98,602.970
99,617.483
100,674.865
