Percentage served,Time in ms
0,5.941
1,7.124
2,8.119
3,8.801
4,9.825
5,11.130
6,12.612
7,13.361
8,13.996
9,14.509
10,15.597
11,17.134
12,18.058
13,18.729
14,19.423
15,19.975
16,20.998
17,22.046
18,23.017
19,23.613
20,24.475
21,25.187
22,25.734
23,26.457
24,27.008
25,27.995
26,28.425
27,29.015
28,29.540
29,30.084
30,30.840
31,31.805
32,32.471
33,33.147
34,33.948
35,34.627
36,35.573
37,36.370
38,36.787
39,37.644
40,38.187
41,39.278
42,40.775
43,41.544
44,42.125
45,43.017
46,43.913
47,44.462
48,45.297
49,46.014
50,46.575
51,47.979
52,48.461
53,49.232
54,51.068
55,52.064
56,53.296
57,54.769
58,56.172
59,57.365
60,58.629
61,60.129
62,61.164
63,62.315
64,64.004
65,66.058
66,67.850
67,68.669
68,70.005
69,71.450
70,72.582
71,73.642
72,74.763
73,76.272
74,77.622
75,78.871
76,80.709
77,81.900
78,82.738
79,84.846
80,86.600
81,88.092
82,90.008
83,92.172
84,93.984
85,96.359
86,104.016
87,113.063
88,127.746
89,448.833
90,491.592
91,511.248
92,520.637
93,548.111
94,566.581
95,598.232
96,642.285
97,1609.106
98,1637.789
99,2086.610
100,2272.262
