Percentage served,Time in ms
0,4.937
1,5.466
2,5.715
3,6.467
4,7.208
5,7.991
6,8.493
7,9.865
8,10.535
9,11.177
10,11.722
11,12.172
12,13.048
13,13.815
14,14.328
15,14.681
16,15.228
17,15.627
18,16.106
19,16.547
20,16.907
21,17.438
22,17.703
23,18.264
24,18.817
25,19.391
26,19.978
27,20.476
28,21.138
29,21.514
30,22.252
31,22.495
32,23.345
33,23.874
34,24.439
35,24.902
36,25.835
37,26.258
38,26.614
39,27.651
40,28.290
41,28.704
42,29.150
43,29.877
44,30.380
45,31.183
46,31.855
47,32.495
48,32.773
49,33.328
50,34.603
51,35.182
52,35.898
53,36.689
54,37.709
55,38.191
56,38.611
57,39.691
58,41.352
59,42.410
60,44.864
61,46.693
62,49.186
63,52.708
64,62.199
65,71.035
66,78.116
67,82.247
68,85.066
69,88.783
70,90.127
71,92.014
72,94.323
73,96.374
74,98.508
75,99.851
76,101.527
77,103.099
78,104.416
79,105.965
80,107.800
81,109.297
82,112.334
83,113.708
84,115.183
85,117.160
86,118.991
87,121.759
88,126.914
89,133.194
90,388.159
91,435.456
92,474.246
93,499.540
94,520.522
95,528.987
96,534.778
97,545.178
98,557.383
99,579.642
100,704.703
