Percentage served,Time in ms
0,4.572
1,5.550
2,6.896
3,8.181
4,8.615
5,10.115
6,10.586
7,11.619
8,12.829
9,14.241
10,14.776
11,15.499
12,16.442
13,17.170
14,18.179
15,19.030
16,19.873
17,20.662
18,21.795
19,22.909
20,23.755
21,24.721
22,25.698
23,26.692
24,27.836
25,29.156
26,32.670
27,42.895
28,44.767
29,45.981
30,47.415
31,49.289
32,50.270
33,51.078
34,52.026
35,52.857
36,53.746
37,54.488
38,54.941
39,55.408
40,55.947
41,56.513
42,56.739
43,57.474
44,57.791
45,58.454
46,58.894
47,59.492
48,60.007
49,60.540
50,60.899
51,61.296
52,61.674
53,62.262
54,62.694
55,63.138
56,63.339
57,63.912
58,64.720
59,65.026
60,65.454
61,65.794
62,66.297
63,66.600
64,66.790
65,67.138
66,67.548
67,67.934
68,68.456
69,69.051
70,69.700
71,70.208
72,70.596
73,71.026
74,71.648
75,72.493
76,73.518
77,74.362
78,75.813
79,77.341
80,78.943
81,82.464
82,98.306
83,106.803
84,111.400
85,114.471
86,119.038
87,124.120
88,240.577
89,442.852
90,532.734
91,554.768
92,565.579
93,579.153
94,603.723
95,621.717
96,663.707
97,3263.109
98,3378.380
99,3839.815
100,3947.134
