Percentage served,Time in ms
0,3.841
1,4.890
2,5.406
3,5.954
4,6.814
5,7.519
6,8.465
7,9.915
8,10.417
9,10.951
10,11.502
11,12.565
12,13.012
13,13.617
14,14.094
15,14.951
16,15.550
17,15.780
18,16.243
19,17.081
20,17.539
21,17.966
22,18.368
23,18.927
24,19.696
25,20.320
26,20.846
27,21.497
28,21.853
29,22.160
30,22.873
31,23.528
32,24.079
33,24.595
34,24.896
35,25.437
36,25.830
37,26.351
38,26.803
39,27.345
40,27.694
41,28.452
42,28.991
43,29.267
44,29.780
45,30.131
46,30.586
47,31.443
48,31.892
49,32.323
50,32.820
51,33.462
52,34.004
53,34.631
54,35.227
55,35.885
56,36.833
57,37.756
58,38.265
59,39.195
60,40.212
61,41.580
62,42.786
63,45.096
64,45.979
65,47.667
66,49.617
67,52.454
68,61.275
69,69.453
70,74.001
71,75.887
72,78.592
73,84.082
74,88.423
75,91.711
76,92.586
77,93.701
78,96.747
79,98.361
80,100.415
81,102.560
82,105.322
83,107.671
84,111.265
85,114.990
86,119.814
87,125.966
88,139.895
89,355.765
90,420.382
91,446.301
92,480.650
93,503.173
94,530.628
95,541.252
96,573.621
97,3642.421
98,3681.368
99,4108.425
100,4215.208
