Percentage served,Time in ms
0,4.323
1,4.957
2,6.085
3,6.443
4,7.090
5,7.733
6,8.805
7,9.606
8,10.429
9,11.484
10,12.026
11,12.892
12,13.220
13,14.262
14,14.779
15,15.471
16,16.022
17,16.730
18,17.262
19,17.856
20,18.537
21,18.931
22,19.338
23,19.749
24,19.969
25,20.308
26,20.836
27,21.183
28,21.634
29,21.983
30,22.281
31,22.890
32,23.462
33,24.055
34,24.436
35,24.782
36,25.233
37,25.691
38,25.994
39,26.414
40,26.919
41,27.263
42,27.936
43,28.703
44,29.254
45,29.610
46,30.789
47,31.008
48,31.639
49,32.167
50,32.812
51,33.528
52,33.929
53,34.676
54,35.628
55,36.632
56,37.594
57,38.152
58,38.990
59,39.598
60,40.282
61,41.658
62,42.661
63,43.589
64,44.529
65,45.673
66,47.482
67,48.507
68,49.245
69,51.323
70,55.433
71,61.739
72,71.678
73,77.848
74,80.961
75,82.989
76,86.681
77,88.979
78,91.831
79,93.389
80,96.281
81,99.269
82,100.819
83,101.725
84,105.557
85,108.356
86,113.451
87,117.700
88,123.870
89,129.177
90,336.042
91,412.567
92,423.080
93,434.416
94,456.262
95,468.117
96,481.993
97,503.553
98,525.855
99,563.891
100,617.864
