Percentage served,Time in ms
0,3.903
1,4.948
2,5.587
3,6.245
4,7.314
5,8.147
6,9.099
7,10.083
8,10.586
9,11.210
10,12.265
11,12.936
12,13.605
13,13.848
14,14.121
15,14.711
16,15.058
17,15.646
18,16.024
19,16.592
20,16.984
21,17.848
22,18.257
23,18.635
24,19.116
25,19.763
26,20.224
27,20.696
28,21.076
29,21.584
30,22.005
31,22.628
32,22.946
33,23.488
34,24.152
35,24.474
36,25.077
37,25.552
38,26.073
39,26.882
40,27.669
41,28.187
42,28.758
43,29.631
44,30.312
45,30.729
46,31.300
47,31.910
48,32.340
49,32.972
50,33.387
51,34.081
52,34.689
53,36.012
54,37.165
55,38.282
56,38.778
57,39.548
58,40.349
59,41.455
60,43.139
61,45.310
62,46.457
63,48.042
64,50.631
65,60.194
66,71.467
67,76.685
68,78.408
69,81.773
70,84.177
71,86.258
72,89.746
73,91.475
74,93.349
75,95.506
76,97.294
77,99.503
78,101.573
79,103.297
80,104.143
81,106.560
82,107.884
83,109.971
84,111.782
85,114.371
86,116.313
87,119.595
88,123.037
89,131.435
90,329.135
91,414.043
92,445.867
93,457.086
94,482.898
95,498.409
96,518.880
97,538.546
98,561.575
99,605.539
100,660.740
