Percentage served,Time in ms
0,4.613
1,5.454
2,6.729
3,8.387
4,9.390
5,10.157
6,10.733
7,11.544
8,12.115
9,12.475
10,12.993
11,13.880
12,14.721
13,15.468
14,15.787
15,16.549
16,17.060
17,17.325
18,18.047
19,18.948
20,19.092
21,19.828
22,20.287
23,21.000
24,21.465
25,21.849
26,22.445
27,22.935
28,23.248
29,23.505
30,24.099
31,24.676
32,25.280
33,25.582
34,25.905
35,26.483
36,27.144
37,27.565
38,28.044
39,28.630
40,29.242
41,30.006
42,30.827
43,31.176
44,31.678
45,32.356
46,33.168
47,33.983
48,35.243
49,36.003
50,36.804
51,37.783
52,38.588
53,39.452
54,40.149
55,40.746
56,41.764
57,42.609
58,44.294
59,46.206
60,47.305
61,48.599
62,50.006
63,52.501
64,53.884
65,54.838
66,56.112
67,57.422
68,59.672
69,61.024
70,62.549
71,64.328
72,65.321
73,68.125
74,69.072
75,70.276
76,72.185
77,73.276
78,74.920
79,76.929
80,79.260
81,82.771
82,84.643
83,87.230
84,91.033
85,93.921
86,98.126
87,112.703
88,122.800
89,357.020
90,384.304
91,415.364
92,444.404
93,471.172
94,487.560
95,501.951
96,536.930
97,2098.741
98,2124.118
99,2536.003
100,2574.207
