Percentage served,Time in ms
0,3.413
1,5.066
2,5.379
3,5.974
4,6.217
5,6.638
6,6.798
7,7.487
8,8.051
9,8.643
10,9.000
11,10.397
12,12.034
13,12.685
14,13.173
15,13.603
16,13.793
17,14.074
18,14.360
19,14.650
20,15.147
21,15.455
22,15.915
23,16.520
24,17.015
25,17.797
26,18.875
27,19.880
28,20.273
29,20.712
30,21.401
31,21.831
32,22.379
33,23.080
34,24.143
35,25.157
36,25.749
37,26.530
38,27.617
39,28.475
40,28.937
41,29.322
42,30.253
43,30.988
44,31.662
45,32.441
46,33.083
47,34.229
48,34.686
49,35.265
50,35.836
51,36.694
52,37.382
53,38.384
54,39.462
55,40.524
56,41.583
57,42.310
58,43.239
59,44.178
60,44.763
61,45.686
62,46.891
63,47.669
64,48.871
65,50.194
66,51.098
67,52.213
68,53.326
69,54.412
70,56.556
71,57.486
72,58.454
73,59.958
74,62.324
75,63.606
76,65.170
77,68.182
78,71.394
79,75.071
80,77.509
81,79.466
82,81.707
83,85.772
84,89.164
85,93.362
86,97.720
87,105.037
88,121.539
89,156.738
90,326.226
91,371.873
92,389.349
93,407.546
94,426.490
95,443.699
96,453.990
97,478.154
98,503.362
99,538.798
100,613.221
