Percentage served,Time in ms
0,3.316
1,4.857
2,5.382
3,5.705
4,6.080
5,6.276
6,6.644
7,7.022
8,7.468
9,8.205
10,9.514
11,10.886
12,11.762
13,12.485
14,13.080
15,13.624
16,14.208
17,14.460
18,14.878
19,15.653
20,16.113
21,16.626
22,17.634
23,18.424
24,19.171
25,20.088
26,20.751
27,21.296
28,21.698
29,22.356
30,22.714
31,23.107
32,23.592
33,24.291
34,25.278
35,26.681
36,27.351
37,28.028
38,28.318
39,29.082
40,29.658
41,30.135
42,30.564
43,31.459
44,32.189
45,32.843
46,33.863
47,34.991
48,35.806
49,36.511
50,36.970
51,37.613
52,38.117
53,38.658
54,39.082
55,39.712
56,40.330
57,41.633
58,42.391
59,43.574
60,44.271
61,45.387
62,46.227
63,47.272
64,48.663
65,49.783
66,50.647
67,51.436
68,52.415
69,53.581
70,54.178
71,55.746
72,57.116
73,59.522
74,60.131
75,62.111
76,64.518
77,66.195
78,69.068
79,70.502
80,72.607
81,76.289
82,79.687
83,82.891
84,85.531
85,90.057
86,97.668
87,102.745
88,111.296
89,128.852
90,335.991
91,376.617
92,395.465
93,411.405
94,423.100
95,435.566
96,443.751
97,465.739
98,478.417
99,539.778
100,630.911
