Percentage served,Time in ms
0,3.221
1,5.002
2,5.777
3,6.033
4,6.395
5,6.910
6,7.234
7,7.598
8,8.238
9,8.800
10,11.305
11,12.003
12,12.603
13,12.964
14,13.200
15,13.668
16,13.880
17,14.111
18,14.678
19,15.424
20,15.814
21,16.307
22,17.846
23,19.201
24,20.055
25,20.480
26,20.902
27,21.302
28,21.677
29,22.074
30,22.708
31,23.261
32,23.749
33,24.404
34,24.924
35,25.910
36,26.957
37,27.599
38,28.446
39,29.023
40,29.491
41,30.214
42,30.540
43,30.999
44,31.502
45,32.328
46,33.332
47,33.730
48,34.782
49,35.970
50,36.544
51,37.233
52,38.100
53,38.540
54,38.741
55,39.309
56,40.026
57,41.151
58,42.208
59,43.027
60,43.752
61,44.614
62,45.726
63,47.264
64,48.906
65,49.992
66,51.891
67,52.748
68,53.690
69,56.083
70,58.104
71,60.398
72,62.117
73,63.642
74,65.522
75,67.772
76,71.045
77,71.513
78,73.812
79,75.548
80,79.148
81,81.295
82,86.056
83,88.023
84,92.086
85,97.368
86,105.438
87,114.899
88,130.210
89,154.185
90,317.545
91,380.555
92,395.246
93,412.524
94,424.323
95,441.463
96,453.615
97,465.683
98,491.899
99,516.816
100,577.256
