Percentage served,Time in ms
0,3.436
1,4.956
2,5.519
3,6.046
4,6.375
5,6.750
6,7.236
7,7.988
8,8.394
9,9.089
10,10.165
11,11.421
12,12.081
13,12.546
14,12.801
15,13.304
16,13.797
17,14.010
18,14.189
19,14.482
20,14.850
21,15.254
22,15.713
23,16.651
24,17.399
25,18.269
26,19.326
27,20.217
28,20.908
29,21.239
30,21.679
31,22.357
32,22.757
33,23.243
34,23.596
35,24.027
36,25.413
37,26.118
38,27.025
39,27.807
40,28.474
41,29.176
42,29.739
43,30.199
44,31.096
45,31.518
46,32.839
47,34.020
48,34.775
49,35.548
50,36.159
51,36.891
52,37.649
53,38.395
54,39.170
55,40.016
56,41.356
57,42.482
58,42.980
59,43.867
60,45.059
61,45.591
62,46.685
63,47.389
64,48.336
65,49.019
66,49.639
67,50.400
68,51.797
69,52.707
70,54.126
71,55.198
72,56.943
73,59.353
74,61.067
75,62.718
76,64.014
77,67.021
78,70.565
79,72.737
80,74.628
81,77.020
82,80.331
83,83.406
84,88.138
85,92.292
86,96.360
87,107.338
88,118.135
89,148.361
90,311.597
91,354.149
92,388.479
93,400.587
94,418.911
95,434.093
96,443.327
97,474.760
98,486.667
99,502.068
100,635.198
