Percentage served,Time in ms
0,3.231
1,4.914
2,5.374
3,5.867
4,6.042
5,6.279
6,6.680
7,7.104
8,7.527
9,8.089
10,8.788
11,9.375
12,10.021
13,11.032
14,12.077
15,13.035
16,13.417
17,13.672
18,13.999
19,14.278
20,14.715
21,15.166
22,15.930
23,16.485
24,17.774
25,18.432
26,19.543
27,20.133
28,21.041
29,21.417
30,21.969
31,22.614
32,23.242
33,23.865
34,24.447
35,25.099
36,26.073
37,27.745
38,28.382
39,28.897
40,29.625
41,29.936
42,30.391
43,30.902
44,31.497
45,32.409
46,32.927
47,33.557
48,34.482
49,35.189
50,35.961
51,36.433
52,37.240
53,38.210
54,38.937
55,39.489
56,39.999
57,41.049
58,41.831
59,42.933
60,43.563
61,44.318
62,45.088
63,46.100
64,47.459
65,48.535
66,50.241
67,51.860
68,52.515
69,54.197
70,55.872
71,57.113
72,59.065
73,61.334
74,63.336
75,67.771
76,70.113
77,71.753
78,74.734
79,76.771
80,79.808
81,82.444
82,84.556
83,89.002
84,93.874
85,99.158
86,103.301
87,111.383
88,127.767
89,151.002
90,334.834
91,382.891
92,403.322
93,413.643
94,427.650
95,436.744
96,449.673
97,461.587
98,480.843
99,506.896
100,569.904
