Percentage served,Time in ms
0,3.130
1,4.920
2,5.477
3,6.023
4,6.390
5,6.728
6,7.008
7,7.478
8,7.981
9,8.415
10,9.874
11,10.601
12,11.096
13,12.025
14,12.649
15,13.208
16,13.808
17,14.043
18,14.278
19,14.777
20,15.167
21,15.697
22,16.264
23,17.346
24,17.928
25,18.843
26,19.747
27,20.045
28,21.072
29,21.650
30,22.379
31,22.868
32,23.493
33,24.303
34,25.418
35,26.540
36,27.562
37,28.026
38,28.506
39,29.157
40,29.791
41,30.996
42,31.777
43,32.693
44,33.580
45,34.728
46,35.467
47,36.323
48,36.930
49,37.501
50,38.181
51,38.800
52,39.537
53,40.414
54,41.220
55,41.969
56,42.553
57,43.172
58,43.865
59,44.762
60,45.507
61,46.873
62,47.454
63,48.292
64,49.349
65,50.634
66,51.530
67,52.501
68,53.100
69,55.572
70,56.498
71,57.865
72,60.080
73,61.598
74,63.145
75,64.556
76,65.798
77,67.240
78,70.365
79,72.951
80,75.434
81,78.276
82,81.143
83,83.896
84,89.208
85,94.955
86,103.069
87,114.274
88,123.119
89,141.649
90,344.657
91,379.388
92,388.937
93,398.860
94,411.111
95,425.296
96,442.851
97,457.840
98,481.181
99,501.903
100,704.364
