Percentage served,Time in ms
0,3.216
1,4.936
2,5.457
3,5.795
4,6.023
5,6.385
6,6.903
7,7.279
8,7.977
9,8.487
10,9.311
11,10.936
12,11.853
13,12.630
14,13.094
15,13.736
16,14.203
17,14.566
18,14.931
19,15.480
20,16.153
21,16.760
22,17.466
23,18.888
24,19.702
25,20.484
26,21.046
27,21.588
28,21.978
29,22.312
30,22.789
31,23.237
32,23.747
33,24.079
34,24.657
35,25.578
36,26.245
37,27.055
38,27.732
39,28.606
40,29.278
41,29.593
42,30.338
43,30.577
44,31.241
45,32.148
46,33.031
47,33.669
48,34.774
49,35.372
50,35.872
51,36.432
52,37.069
53,37.753
54,38.542
55,39.098
56,39.605
57,40.606
58,42.284
59,43.789
60,44.556
61,45.122
62,46.234
63,47.048
64,47.618
65,48.108
66,48.989
67,49.945
68,50.660
69,51.538
70,52.956
71,54.303
72,56.249
73,58.653
74,60.153
75,62.268
76,64.929
77,67.328
78,68.953
79,70.579
80,73.641
81,77.815
82,79.860
83,81.999
84,87.501
85,91.100
86,97.992
87,104.819
88,112.732
89,143.291
90,333.667
91,354.710
92,391.555
93,408.849
94,423.160
95,437.288
96,447.038
97,456.485
98,475.127
99,520.011
100,682.979
