Percentage served,Time in ms
0,3.490
1,4.794
2,5.550
3,5.890
4,6.176
5,6.584
6,6.924
7,7.336
8,7.681
9,8.436
10,9.563
11,10.499
12,11.973
13,12.652
14,12.968
15,13.269
16,13.505
17,14.093
18,14.273
19,14.900
20,15.452
21,16.059
22,16.830
23,17.645
24,18.646
25,19.816
26,20.513
27,21.058
28,21.430
29,21.893
30,22.194
31,22.638
32,22.973
33,23.264
34,23.703
35,24.240
36,24.857
37,25.551
38,25.981
39,26.741
40,27.366
41,28.599
42,29.123
43,29.689
44,30.251
45,30.985
46,31.762
47,32.304
48,33.369
49,34.372
50,35.275
51,36.143
52,36.615
53,37.545
54,38.575
55,39.656
56,40.668
57,41.980
58,43.018
59,43.496
60,44.353
61,45.405
62,46.360
63,47.618
64,48.684
65,50.040
66,51.111
67,52.310
68,54.031
69,55.902
70,57.548
71,59.353
72,61.422
73,62.690
74,64.675
75,66.371
76,68.117
77,69.997
78,71.555
79,74.370
80,77.001
81,80.505
82,84.052
83,86.037
84,89.008
85,96.664
86,102.650
87,111.729
88,118.869
89,146.601
90,320.832
91,355.284
92,382.386
93,411.885
94,434.180
95,443.455
96,458.589
97,469.633
98,489.395
99,516.925
100,620.026
