Percentage served,Time in ms
0,3.272
1,3.677
2,4.202
3,4.543
4,5.223
5,6.038
6,6.531
7,7.296
8,8.132
9,8.905
10,9.280
11,9.739
12,10.243
13,10.700
14,11.257
15,11.645
16,11.905
17,12.200
18,12.619
19,12.937
20,13.487
21,13.784
22,14.471
23,14.855
24,15.205
25,15.571
26,15.955
27,16.413
28,16.750
29,17.247
30,17.842
31,18.262
32,18.592
33,18.988
34,19.383
35,19.885
36,20.167
37,20.525
38,21.018
39,21.443
40,21.884
41,22.217
42,22.883
43,23.130
44,23.574
45,24.001
46,24.767
47,25.267
48,25.527
49,25.824
50,26.377
51,26.812
52,27.216
53,27.586
54,28.129
55,28.548
56,29.149
57,29.416
58,29.724
59,30.072
60,30.381
61,30.597
62,30.978
63,31.412
64,31.699
65,32.098
66,32.676
67,33.193
68,33.543
69,33.940
70,34.626
71,35.397
72,36.179
73,36.828
74,37.279
75,38.166
76,38.579
77,39.346
78,40.474
79,41.676
80,42.848
81,44.116
82,45.149
83,45.875
84,48.365
85,49.827
86,53.607
87,59.455
88,68.472
89,82.028
90,226.528
91,245.857
92,262.014
93,275.964
94,289.095
95,296.108
96,307.303
97,316.103
98,328.516
99,345.005
100,473.605
