Percentage served,Time in ms
0,3.505
1,3.976
2,4.140
3,4.510
4,5.181
5,5.614
6,6.174
7,7.211
8,7.920
9,8.164
10,8.529
11,9.201
12,9.856
13,10.460
14,10.835
15,11.603
16,12.044
17,12.420
18,12.679
19,13.171
20,13.559
21,13.893
22,14.685
23,15.226
24,15.751
25,16.282
26,16.542
27,16.906
28,17.197
29,17.485
30,17.896
31,18.425
32,18.958
33,19.352
34,19.748
35,20.198
36,20.444
37,20.777
38,21.101
39,21.401
40,21.726
41,22.045
42,22.250
43,22.708
44,22.958
45,23.205
46,23.538
47,23.906
48,24.260
49,24.502
50,24.636
51,24.977
52,25.213
53,25.610
54,25.969
55,26.396
56,26.831
57,27.637
58,27.929
59,28.617
60,29.174
61,29.506
62,29.673
63,30.280
64,30.726
65,30.979
66,31.400
67,31.898
68,32.410
69,32.830
70,33.379
71,33.741
72,34.201
73,34.982
74,35.402
75,35.852
76,36.773
77,37.323
78,38.465
79,39.187
80,39.854
81,40.502
82,41.312
83,41.700
84,42.502
85,44.512
86,47.927
87,51.843
88,64.583
89,71.075
90,229.710
91,247.395
92,256.774
93,262.568
94,274.796
95,278.836
96,287.961
97,298.188
98,314.449
99,347.047
100,438.837
