Percentage served,Time in ms
0,3.189
1,3.648
2,4.020
3,4.745
4,5.192
5,6.066
6,6.375
7,7.133
8,7.596
9,7.894
10,8.303
11,8.826
12,9.424
13,9.781
14,10.116
15,10.560
16,11.108
17,11.457
18,11.952
19,12.633
20,12.872
21,13.283
22,13.518
23,13.894
24,14.155
25,14.675
26,14.951
27,15.320
28,15.694
29,16.092
30,16.395
31,16.619
32,16.990
33,17.304
34,17.775
35,18.247
36,18.580
37,19.253
38,19.654
39,20.036
40,20.271
41,20.568
42,20.950
43,21.165
44,21.554
45,21.834
46,22.128
47,22.446
48,22.877
49,23.203
50,23.463
51,23.798
52,24.076
53,24.363
54,24.564
55,25.089
56,25.406
57,25.754
58,26.173
59,26.492
60,26.764
61,27.031
62,27.371
63,27.662
64,28.611
65,28.921
66,29.502
67,29.794
68,30.131
69,30.390
70,30.809
71,31.309
72,31.846
73,32.385
74,32.789
75,33.403
76,33.844
77,34.538
78,35.153
79,36.476
80,37.566
81,38.120
82,39.265
83,40.757
84,43.055
85,45.963
86,50.973
87,58.185
88,66.094
89,76.249
90,215.953
91,229.127
92,241.260
93,251.376
94,261.028
95,270.535
96,281.668
97,289.595
98,303.432
99,329.649
100,419.137
