Percentage served,Time in ms
0,13.038
1,17.703
2,19.693
3,22.569
4,25.639
5,30.927
6,34.074
7,38.732
8,41.723
9,46.226
10,50.594
11,53.421
12,56.417
13,59.405
14,62.568
15,65.109
16,67.170
17,69.781
18,71.721
19,73.958
20,77.535
21,79.981
22,80.727
23,82.231
24,85.116
25,87.041
26,88.603
27,90.763
28,93.346
29,96.459
30,98.882
31,100.142
32,102.078
33,106.787
34,109.349
35,112.509
36,114.638
37,115.874
38,117.240
39,119.150
40,120.983
41,122.430
42,123.857
43,126.313
44,127.939
45,128.612
46,131.172
47,133.015
48,135.367
49,136.836
50,138.868
51,140.459
52,142.543
53,145.364
54,146.315
55,148.559
56,150.248
57,152.225
58,157.158
59,159.545
60,161.462
61,165.118
62,169.194
63,172.336
64,174.682
65,178.334
66,181.698
67,184.728
68,188.731
69,193.241
70,195.793
71,197.880
72,201.093
73,207.020
74,211.148
75,215.332
76,220.528
77,224.404
78,231.770
79,235.420
80,240.395
81,250.360
82,256.162
83,266.863
84,281.387
85,298.673
86,306.475
87,326.114
88,379.974
89,971.857
90,1263.721
91,1359.163
92,1413.913
93,1451.516
94,1511.092
95,1608.206
96,1707.310
97,1794.281
98,2165.150
99,3705.263
100,4239.851
