Percentage served,Time in ms
0,2.935
1,3.483
2,3.938
3,4.651
4,5.324
5,6.495
6,7.106
7,7.546
8,7.877
9,8.281
10,9.004
11,9.380
12,10.040
13,10.314
14,10.952
15,11.665
16,12.057
17,12.265
18,12.695
19,13.142
20,13.395
21,13.843
22,14.084
23,14.584
24,14.914
25,15.094
26,15.580
27,15.928
28,16.373
29,16.628
30,17.001
31,17.367
32,18.022
33,18.411
34,18.915
35,19.259
36,19.489
37,19.877
38,20.080
39,20.424
40,20.798
41,21.169
42,21.486
43,21.724
44,21.995
45,22.302
46,22.627
47,22.935
48,23.123
49,23.311
50,23.683
51,24.015
52,24.477
53,25.029
54,25.358
55,25.611
56,26.030
57,26.732
58,26.955
59,27.303
60,27.715
61,27.926
62,28.226
63,28.378
64,28.767
65,29.258
66,29.619
67,29.981
68,30.504
69,30.972
70,31.529
71,32.267
72,32.890
73,33.745
74,34.544
75,35.020
76,35.480
77,36.260
78,37.363
79,38.252
80,39.860
81,40.451
82,41.824
83,43.733
84,45.803
85,46.704
86,49.511
87,52.526
88,59.085
89,69.595
90,209.807
91,224.100
92,242.840
93,249.960
94,260.224
95,266.580
96,278.956
97,286.592
98,303.967
99,350.802
100,400.618
