Percentage served,Time in ms
0,3.264
1,3.511
2,4.165
3,4.885
4,5.462
5,6.310
6,6.830
7,7.325
8,7.860
9,8.297
10,8.763
11,9.415
12,9.730
13,10.021
14,10.319
15,10.848
16,11.130
17,11.620
18,11.916
19,12.531
20,12.843
21,13.118
22,13.370
23,13.794
24,14.588
25,14.833
26,15.350
27,15.714
28,15.964
29,16.435
30,16.871
31,17.186
32,17.623
33,17.979
34,18.136
35,18.537
36,18.928
37,19.323
38,19.547
39,19.856
40,20.275
41,20.585
42,20.831
43,21.079
44,21.607
45,21.994
46,22.178
47,22.717
48,23.113
49,23.480
50,23.758
51,24.281
52,24.588
53,25.018
54,25.312
55,25.749
56,26.152
57,26.434
58,26.636
59,26.828
60,27.277
61,27.501
62,27.899
63,28.322
64,28.777
65,29.144
66,29.479
67,29.889
68,30.487
69,30.753
70,31.331
71,31.731
72,32.518
73,33.241
74,33.907
75,34.650
76,35.257
77,36.183
78,36.866
79,38.024
80,38.996
81,39.743
82,40.706
83,43.102
84,44.876
85,46.785
86,50.098
87,56.272
88,62.399
89,73.674
90,217.195
91,228.885
92,240.340
93,245.812
94,252.436
95,261.515
96,266.899
97,287.459
98,307.394
99,319.913
100,457.698
