Percentage served,Time in ms
0,3.426
1,4.045
2,4.453
3,4.692
4,5.346
5,6.019
6,6.771
7,7.730
8,8.409
9,8.920
10,9.372
11,9.905
12,10.631
13,10.900
14,11.518
15,12.038
16,12.617
17,12.837
18,13.212
19,13.689
20,14.180
21,14.541
22,14.741
23,15.130
24,15.462
25,15.987
26,16.380
27,16.782
28,17.446
29,17.911
30,18.836
31,19.408
32,19.768
33,20.252
34,20.584
35,21.002
36,21.443
37,22.181
38,22.643
39,22.910
40,23.609
41,24.010
42,24.393
43,24.797
44,25.359
45,25.878
46,26.105
47,26.719
48,27.140
49,27.564
50,28.013
51,28.465
52,28.870
53,29.410
54,29.948
55,30.429
56,30.864
57,31.209
58,31.623
59,31.907
60,32.320
61,32.977
62,33.410
63,33.671
64,33.996
65,34.442
66,34.819
67,35.244
68,35.952
69,36.748
70,37.418
71,38.408
72,39.025
73,39.912
74,40.483
75,41.522
76,42.152
77,42.663
78,43.205
79,44.222
80,44.841
81,46.100
82,46.854
83,49.973
84,52.812
85,54.398
86,59.459
87,62.691
88,70.394
89,79.353
90,245.129
91,263.148
92,276.413
93,283.569
94,297.243
95,306.398
96,320.637
97,336.173
98,354.059
99,385.835
100,526.318
