Percentage served,Time in ms
0,3.080
1,3.921
2,4.175
3,4.667
4,5.274
5,5.751
6,6.372
7,7.070
8,8.117
9,8.646
10,9.168
11,9.831
12,10.494
13,10.799
14,11.220
15,11.807
16,12.364
17,12.653
18,12.998
19,13.515
20,13.860
21,14.255
22,14.633
23,15.132
24,15.663
25,16.057
26,16.475
27,16.891
28,17.301
29,17.673
30,17.939
31,18.499
32,18.823
33,19.317
34,19.547
35,19.734
36,20.503
37,20.738
38,20.990
39,21.340
40,21.792
41,22.188
42,22.590
43,22.829
44,23.190
45,23.602
46,24.066
47,24.306
48,24.692
49,24.939
50,25.233
51,25.556
52,26.067
53,26.417
54,26.763
55,27.120
56,27.450
57,27.954
58,28.455
59,28.837
60,29.386
61,29.805
62,30.359
63,30.911
64,31.399
65,31.823
66,32.415
67,32.669
68,33.176
69,33.684
70,34.243
71,35.287
72,35.935
73,36.284
74,36.747
75,37.190
76,38.105
77,38.731
78,39.163
79,39.993
80,40.991
81,41.864
82,42.793
83,43.997
84,45.996
85,48.401
86,51.421
87,54.048
88,60.858
89,67.912
90,223.854
91,243.956
92,262.474
93,269.859
94,277.356
95,284.949
96,301.343
97,319.243
98,335.694
99,359.303
100,411.791
