Percentage served,Time in ms
0,2.907
1,3.505
2,4.116
3,4.894
4,5.480
5,6.226
6,6.732
7,7.138
8,7.383
9,8.069
10,8.467
11,8.846
12,9.359
13,9.936
14,10.543
15,11.047
16,11.423
17,11.821
18,12.269
19,12.671
20,12.972
21,13.415
22,14.029
23,14.384
24,14.773
25,15.094
26,15.477
27,15.781
28,16.318
29,16.635
30,17.031
31,17.622
32,18.001
33,18.203
34,18.535
35,19.108
36,19.385
37,19.693
38,19.909
39,20.163
40,20.454
41,20.770
42,21.277
43,21.554
44,22.180
45,22.503
46,22.742
47,23.056
48,23.322
49,23.700
50,24.057
51,24.477
52,24.781
53,25.202
54,25.502
55,25.997
56,26.276
57,26.719
58,27.072
59,27.463
60,27.848
61,28.375
62,28.672
63,29.058
64,29.322
65,29.806
66,30.289
67,30.655
68,31.021
69,31.560
70,32.015
71,32.526
72,33.159
73,33.766
74,34.210
75,34.762
76,35.203
77,35.770
78,36.253
79,37.008
80,38.457
81,39.175
82,40.516
83,41.728
84,43.013
85,44.640
86,47.782
87,51.936
88,59.842
89,67.140
90,207.738
91,236.647
92,246.165
93,259.026
94,264.944
95,274.391
96,281.721
97,294.025
98,308.154
99,334.693
100,441.972
