Percentage served,Time in ms
0,3.012
1,3.407
2,3.753
3,4.169
4,4.467
5,4.770
6,5.397
7,6.093
8,6.757
9,7.178
10,7.623
11,8.001
12,8.725
13,8.956
14,9.419
15,9.758
16,10.370
17,11.000
18,11.584
19,12.240
20,12.771
21,13.155
22,13.501
23,13.885
24,14.301
25,14.606
26,15.043
27,15.352
28,15.934
29,16.346
30,16.646
31,16.895
32,17.323
33,17.557
34,17.816
35,18.357
36,19.010
37,19.508
38,19.804
39,20.293
40,20.775
41,21.034
42,21.428
43,21.793
44,22.111
45,22.308
46,22.623
47,23.344
48,23.739
49,23.912
50,24.165
51,24.571
52,24.860
53,25.020
54,25.302
55,25.761
56,26.110
57,26.597
58,26.942
59,27.476
60,28.056
61,28.625
62,29.074
63,29.421
64,29.893
65,30.284
66,30.745
67,31.120
68,31.417
69,32.087
70,32.430
71,33.044
72,33.581
73,34.229
74,34.682
75,35.314
76,36.041
77,36.836
78,37.581
79,38.626
80,39.242
81,40.059
82,40.974
83,42.900
84,44.751
85,47.637
86,50.462
87,56.522
88,62.851
89,73.619
90,208.116
91,232.761
92,246.302
93,254.584
94,264.765
95,268.836
96,279.058
97,294.119
98,309.767
99,367.471
100,440.634
