Percentage served,Time in ms
0,3.412
1,3.900
2,4.469
3,4.875
4,5.515
5,6.229
6,7.355
7,8.003
8,8.704
9,9.200
10,9.523
11,10.395
12,10.974
13,11.364
14,11.763
15,12.285
16,12.493
17,12.986
18,13.565
19,14.082
20,14.639
21,15.044
22,15.352
23,15.788
24,16.104
25,16.374
26,16.611
27,16.913
28,17.296
29,17.835
30,18.128
31,18.404
32,18.951
33,19.264
34,19.550
35,20.029
36,20.196
37,20.469
38,21.055
39,21.369
40,21.775
41,22.311
42,22.783
43,23.119
44,23.594
45,24.002
46,24.203
47,24.518
48,24.772
49,25.187
50,25.476
51,25.648
52,25.952
53,26.393
54,26.837
55,27.053
56,27.441
57,27.722
58,28.227
59,28.577
60,28.893
61,29.232
62,29.769
63,30.457
64,30.874
65,31.277
66,31.598
67,31.967
68,32.304
69,32.842
70,33.552
71,33.987
72,34.616
73,35.176
74,35.841
75,36.306
76,36.595
77,37.682
78,38.618
79,39.235
80,39.965
81,41.203
82,42.510
83,44.021
84,44.986
85,47.507
86,48.951
87,52.833
88,59.151
89,68.446
90,243.889
91,253.761
92,266.562
93,274.138
94,283.999
95,299.947
96,306.362
97,318.327
98,329.535
99,341.901
100,459.500
