Percentage served,Time in ms
0,3.039
1,3.559
2,4.173
3,4.845
4,5.493
5,6.116
6,6.489
7,7.095
8,7.642
9,7.974
10,8.306
11,8.968
12,9.467
13,9.837
14,10.447
15,10.866
16,11.271
17,11.479
18,11.675
19,12.348
20,12.615
21,13.047
22,13.251
23,14.049
24,14.358
25,14.670
26,15.028
27,15.268
28,15.660
29,16.161
30,16.611
31,16.918
32,17.334
33,17.845
34,18.259
35,18.631
36,18.979
37,19.358
38,19.613
39,19.903
40,20.133
41,20.391
42,20.765
43,21.141
44,21.640
45,21.837
46,22.207
47,22.621
48,22.937
49,23.322
50,23.665
51,23.902
52,24.249
53,24.703
54,25.259
55,25.827
56,26.330
57,26.642
58,26.979
59,27.322
60,27.824
61,28.219
62,28.623
63,28.939
64,29.086
65,29.564
66,30.032
67,30.600
68,31.050
69,31.558
70,31.909
71,32.382
72,33.115
73,33.665
74,34.349
75,34.728
76,35.688
77,36.002
78,36.968
79,37.573
80,38.596
81,39.457
82,40.166
83,41.246
84,43.551
85,44.079
86,45.983
87,47.913
88,53.927
89,61.846
90,213.820
91,234.906
92,246.191
93,257.491
94,265.112
95,271.394
96,279.553
97,286.849
98,300.567
99,320.281
100,385.578
