Percentage served,Time in ms
0,3.136
1,3.508
2,4.047
3,4.952
4,5.710
5,6.643
6,6.935
7,7.377
8,7.739
9,8.498
10,9.071
11,9.569
12,9.930
13,10.609
14,11.227
15,11.702
16,12.203
17,12.649
18,12.836
19,13.238
20,13.938
21,14.267
22,14.752
23,15.293
24,15.526
25,15.879
26,16.277
27,16.538
28,17.188
29,18.151
30,18.540
31,18.865
32,19.277
33,19.771
34,20.131
35,20.638
36,20.851
37,21.327
38,21.722
39,22.211
40,22.550
41,22.955
42,23.390
43,23.653
44,24.100
45,24.381
46,24.539
47,24.743
48,25.044
49,25.516
50,25.921
51,26.140
52,26.545
53,26.856
54,26.984
55,27.129
56,27.618
57,28.181
58,28.534
59,28.892
60,29.132
61,29.588
62,30.207
63,30.536
64,30.965
65,31.547
66,32.018
67,32.515
68,33.111
69,33.629
70,34.016
71,34.840
72,35.384
73,36.081
74,37.321
75,38.104
76,38.479
77,39.566
78,40.551
79,41.764
80,42.328
81,43.797
82,44.986
83,47.050
84,48.496
85,50.960
86,54.813
87,62.845
88,67.448
89,76.148
90,229.658
91,248.816
92,261.944
93,268.192
94,276.620
95,283.841
96,296.258
97,317.498
98,335.879
99,373.398
100,464.525
