Percentage served,Time in ms
0,3.221
1,3.557
2,3.860
3,4.410
4,4.648
5,5.509
6,6.367
7,7.141
8,7.717
9,8.276
10,8.966
11,9.301
12,9.673
13,10.128
14,10.924
15,11.507
16,12.089
17,12.680
18,13.015
19,13.703
20,13.939
21,14.416
22,14.678
23,15.084
24,15.326
25,15.694
26,16.044
27,16.541
28,16.902
29,17.185
30,17.492
31,17.967
32,18.254
33,18.568
34,18.975
35,19.286
36,19.541
37,19.920
38,20.405
39,20.670
40,21.211
41,21.593
42,21.874
43,22.612
44,23.158
45,23.492
46,23.923
47,24.409
48,24.809
49,25.167
50,25.647
51,26.076
52,26.439
53,26.761
54,27.240
55,27.618
56,27.954
57,28.259
58,28.824
59,29.288
60,29.523
61,30.177
62,30.442
63,31.017
64,31.264
65,31.612
66,31.907
67,32.354
68,32.770
69,33.467
70,33.722
71,34.055
72,34.609
73,35.040
74,35.332
75,35.597
76,36.488
77,37.028
78,38.095
79,38.879
80,39.142
81,40.727
82,42.339
83,43.702
84,44.918
85,47.180
86,49.500
87,52.643
88,57.214
89,67.346
90,195.551
91,227.546
92,254.270
93,270.678
94,283.523
95,292.588
96,299.628
97,317.716
98,332.139
99,375.326
100,436.698
