Percentage served,Time in ms
0,3.284
1,3.765
2,4.307
3,4.892
4,5.441
5,6.484
6,7.042
7,7.890
8,8.286
9,8.661
10,8.962
11,9.519
12,9.947
13,10.559
14,10.979
15,11.687
16,12.217
17,12.719
18,13.040
19,13.519
20,13.797
21,14.199
22,14.522
23,14.706
24,15.082
25,15.471
26,15.782
27,16.207
28,16.499
29,16.811
30,17.136
31,17.559
32,17.922
33,18.327
34,18.547
35,18.805
36,19.195
37,19.398
38,19.654
39,20.029
40,20.585
41,20.775
42,21.111
43,21.696
44,22.051
45,22.748
46,23.221
47,23.576
48,24.027
49,24.426
50,24.622
51,25.025
52,25.398
53,25.917
54,26.284
55,26.765
56,27.312
57,27.702
58,28.036
59,28.386
60,28.625
61,28.996
62,29.292
63,29.547
64,29.845
65,30.428
66,30.721
67,31.010
68,31.907
69,32.751
70,33.167
71,33.861
72,34.558
73,35.249
74,35.710
75,36.204
76,36.798
77,37.400
78,38.416
79,39.162
80,40.095
81,40.963
82,42.585
83,43.959
84,45.263
85,47.439
86,50.102
87,52.037
88,58.225
89,64.643
90,186.847
91,251.114
92,261.480
93,268.984
94,277.148
95,288.003
96,294.623
97,300.980
98,314.508
99,346.654
100,451.857
