Percentage served,Time in ms
0,3.147
1,3.523
2,4.150
3,4.977
4,5.973
5,6.729
6,7.055
7,7.965
8,8.241
9,8.927
10,9.300
11,9.776
12,10.173
13,10.939
14,11.291
15,11.701
16,12.064
17,12.415
18,12.687
19,13.296
20,13.759
21,14.017
22,14.647
23,15.342
24,15.723
25,16.118
26,16.478
27,17.002
28,17.413
29,17.796
30,18.147
31,18.336
32,19.027
33,19.313
34,19.660
35,19.818
36,20.109
37,20.506
38,20.869
39,21.252
40,21.631
41,22.024
42,22.476
43,22.560
44,22.846
45,23.198
46,23.602
47,24.038
48,24.561
49,24.760
50,25.221
51,25.756
52,26.107
53,26.563
54,26.849
55,27.363
56,27.723
57,27.956
58,28.193
59,28.406
60,28.579
61,28.947
62,29.260
63,29.506
64,29.835
65,30.088
66,30.429
67,30.735
68,31.199
69,31.846
70,32.411
71,32.930
72,33.382
73,33.924
74,34.326
75,35.042
76,35.593
77,36.501
78,37.124
79,37.697
80,38.680
81,39.466
82,41.006
83,42.560
84,43.612
85,45.756
86,51.191
87,61.648
88,66.814
89,75.316
90,239.452
91,247.201
92,256.983
93,268.301
94,276.177
95,286.386
96,292.395
97,304.916
98,315.472
99,338.842
100,435.166
