Percentage served,Time in ms
0,3.398
1,3.893
2,4.143
3,4.475
4,5.036
5,5.837
6,6.378
7,7.112
8,7.631
9,8.396
10,8.699
11,9.089
12,9.530
13,10.051
14,10.652
15,11.330
16,11.694
17,11.974
18,12.596
19,12.939
20,13.269
21,13.813
22,14.197
23,14.704
24,14.948
25,15.163
26,15.572
27,16.268
28,16.772
29,17.282
30,17.572
31,17.989
32,18.296
33,18.753
34,19.269
35,19.640
36,19.992
37,20.224
38,20.512
39,20.734
40,21.197
41,21.519
42,21.882
43,22.172
44,22.574
45,23.073
46,23.719
47,24.067
48,24.358
49,24.795
50,25.182
51,25.776
52,26.087
53,26.580
54,26.916
55,27.281
56,27.808
57,28.241
58,28.591
59,28.934
60,29.270
61,29.517
62,29.898
63,30.152
64,30.788
65,31.209
66,31.615
67,32.241
68,32.763
69,33.200
70,33.535
71,34.235
72,34.571
73,35.169
74,35.834
75,36.439
76,37.462
77,38.143
78,38.868
79,39.835
80,40.815
81,42.035
82,43.469
83,44.048
84,46.734
85,48.518
86,50.492
87,54.399
88,59.261
89,69.329
90,229.015
91,242.330
92,253.764
93,260.580
94,271.521
95,279.017
96,284.714
97,295.445
98,312.699
99,342.454
100,460.470
