Percentage served,Time in ms
0,3.136
1,3.644
2,4.157
3,4.803
4,5.423
5,6.030
6,6.666
7,7.333
8,7.885
9,8.411
10,8.867
11,9.462
12,9.856
13,10.414
14,11.049
15,11.764
16,12.077
17,12.625
18,13.052
19,13.596
20,14.198
21,14.686
22,14.873
23,15.409
24,15.700
25,16.045
26,16.425
27,16.900
28,17.554
29,18.236
30,18.551
31,19.018
32,19.628
33,19.886
34,20.061
35,20.485
36,20.945
37,21.337
38,21.781
39,22.126
40,22.590
41,22.882
42,23.182
43,23.545
44,23.760
45,24.098
46,24.607
47,25.045
48,25.310
49,25.902
50,26.187
51,26.706
52,26.976
53,27.324
54,27.694
55,27.985
56,28.413
57,28.742
58,29.046
59,29.371
60,29.678
61,30.220
62,30.571
63,30.889
64,31.164
65,31.787
66,32.018
67,32.518
68,33.115
69,33.547
70,34.067
71,34.665
72,35.394
73,36.165
74,36.697
75,37.485
76,38.728
77,39.262
78,40.206
79,40.684
80,41.401
81,42.002
82,43.118
83,44.460
84,47.685
85,48.843
86,52.044
87,55.809
88,60.788
89,66.855
90,240.203
91,261.998
92,271.205
93,282.517
94,290.125
95,298.315
96,302.486
97,307.270
98,319.891
99,339.978
100,448.663
