Percentage served,Time in ms
0,3.297
1,3.980
2,4.253
3,5.087
4,5.670
5,6.312
6,6.680
7,6.930
8,7.396
9,8.173
10,8.569
11,9.094
12,9.333
13,9.913
14,10.328
15,10.690
16,11.125
17,11.571
18,11.867
19,12.117
20,12.754
21,13.089
22,13.340
23,13.765
24,14.119
25,14.889
26,15.325
27,15.878
28,16.411
29,16.951
30,17.515
31,18.004
32,18.418
33,18.729
34,19.170
35,19.458
36,20.049
37,20.354
38,20.590
39,20.971
40,21.289
41,21.569
42,21.904
43,22.089
44,22.591
45,22.857
46,23.332
47,23.627
48,24.203
49,24.886
50,25.313
51,25.695
52,26.011
53,26.631
54,27.100
55,27.401
56,27.748
57,28.165
58,28.604
59,28.922
60,29.149
61,29.701
62,30.341
63,30.734
64,31.087
65,31.488
66,32.041
67,32.363
68,32.714
69,33.412
70,33.953
71,34.558
72,35.086
73,35.792
74,36.391
75,37.165
76,37.640
77,38.435
78,39.368
79,40.638
80,41.344
81,42.275
82,43.585
83,45.371
84,47.208
85,48.575
86,51.250
87,55.905
88,60.946
89,69.352
90,225.540
91,249.551
92,256.546
93,260.446
94,269.119
95,276.946
96,287.683
97,296.399
98,308.940
99,340.086
100,449.665
