Percentage served,Time in ms
0,3.172
1,4.756
2,5.641
3,5.977
4,6.344
5,6.677
6,6.975
7,7.359
8,7.755
9,8.371
10,9.550
11,10.694
12,12.327
13,12.837
14,13.294
15,13.842
16,14.074
17,14.614
18,15.018
19,15.600
20,16.080
21,16.628
22,18.048
23,19.443
24,19.990
25,20.662
26,20.994
27,21.575
28,22.132
29,22.806
30,23.176
31,23.878
32,24.425
33,25.600
34,26.103
35,27.023
36,27.745
37,28.363
38,28.834
39,29.398
40,29.996
41,30.676
42,31.046
43,31.398
44,31.893
45,32.496
46,33.264
47,34.451
48,35.396
49,35.920
50,36.436
51,37.024
52,37.462
53,38.328
54,39.154
55,40.441
56,41.335
57,42.049
58,43.466
59,44.149
60,44.970
61,46.150
62,47.221
63,47.807
64,48.328
65,50.219
66,51.491
67,52.394
68,53.652
69,55.570
70,56.620
71,58.860
72,60.353
73,61.261
74,63.397
75,64.574
76,66.263
77,68.254
78,69.861
79,71.422
80,73.315
81,76.369
82,80.283
83,85.842
84,90.297
85,94.133
86,100.179
87,105.329
88,119.129
89,147.050
90,342.132
91,398.872
92,412.037
93,421.517
94,428.661
95,439.505
96,450.440
97,465.070
98,493.886
99,538.995
100,719.164
