Percentage served,Time in ms
0,3.215
1,5.693
2,6.169
3,6.699
4,7.171
5,7.581
6,8.037
7,8.410
8,8.878
9,9.936
10,11.093
11,12.598
12,13.263
13,13.692
14,14.051
15,14.625
16,14.942
17,15.593
18,16.169
19,16.779
20,17.371
21,17.917
22,18.786
23,19.492
24,20.267
25,20.649
26,21.211
27,21.580
28,21.949
29,22.285
30,22.581
31,22.821
32,23.240
33,23.719
34,24.020
35,24.656
36,25.533
37,26.136
38,26.749
39,27.674
40,29.055
41,30.177
42,30.491
43,31.369
44,31.773
45,32.180
46,33.495
47,34.271
48,35.183
49,36.388
50,37.133
51,37.788
52,38.542
53,39.361
54,39.987
55,40.465
56,41.391
57,42.576
58,43.308
59,44.969
60,46.268
61,47.059
62,47.873
63,48.981
64,50.139
65,52.043
66,53.243
67,54.672
68,56.023
69,57.331
70,58.891
71,60.078
72,61.698
73,64.017
74,65.481
75,67.303
76,69.757
77,72.020
78,74.497
79,77.025
80,79.055
81,82.882
82,85.637
83,90.150
84,94.242
85,96.947
86,104.978
87,114.334
88,120.779
89,143.986
90,349.148
91,387.815
92,405.807
93,431.465
94,447.938
95,472.553
96,482.496
97,496.593
98,517.327
99,546.725
100,652.164
