Percentage served,Time in ms
0,3.201
1,5.173
2,5.819
3,6.410
4,6.723
5,7.100
6,7.775
7,8.451
8,9.280
9,10.721
10,12.200
11,12.761
12,13.526
13,14.250
14,14.910
15,15.560
16,16.026
17,16.300
18,16.913
19,18.108
20,18.723
21,19.355
22,19.988
23,20.799
24,21.892
25,22.762
26,23.326
27,23.710
28,24.124
29,24.644
30,25.307
31,26.346
32,26.978
33,28.150
34,28.662
35,29.316
36,30.041
37,30.629
38,31.316
39,31.881
40,32.396
41,33.095
42,34.044
43,35.151
44,35.731
45,36.806
46,37.324
47,38.007
48,38.757
49,39.303
50,39.825
51,40.763
52,41.755
53,42.649
54,43.340
55,44.523
56,45.300
57,46.047
58,46.925
59,47.998
60,48.723
61,49.870
62,50.864
63,52.488
64,54.224
65,55.747
66,57.490
67,58.745
68,60.311
69,62.656
70,64.331
71,66.315
72,68.383
73,69.310
74,71.394
75,73.970
76,76.765
77,78.352
78,81.550
79,83.323
80,88.850
81,93.217
82,100.357
83,107.651
84,117.612
85,124.837
86,136.233
87,154.786
88,160.429
89,198.049
90,331.547
91,400.460
92,431.660
93,466.053
94,486.178
95,506.636
96,530.155
97,556.032
98,578.900
99,609.192
100,810.415
