Percentage served,Time in ms
0,3.290
1,4.682
2,5.468
3,5.874
4,6.338
5,6.769
6,7.258
7,7.870
8,8.073
9,8.321
10,8.880
11,10.220
12,12.074
13,13.172
14,13.573
15,14.190
16,14.601
17,15.287
18,15.493
19,16.423
20,17.156
21,17.900
22,19.257
23,20.281
24,20.795
25,21.454
26,22.116
27,22.696
28,23.235
29,23.638
30,24.192
31,24.757
32,25.119
33,25.766
34,26.413
35,26.985
36,28.012
37,29.492
38,30.114
39,30.872
40,31.205
41,31.586
42,32.358
43,32.810
44,33.234
45,34.239
46,35.554
47,36.855
48,37.394
49,38.157
50,38.581
51,39.233
52,39.963
53,40.926
54,41.810
55,42.454
56,44.173
57,45.707
58,46.786
59,47.415
60,48.175
61,49.484
62,50.196
63,51.137
64,51.705
65,53.643
66,54.934
67,55.753
68,57.237
69,58.277
70,59.798
71,60.784
72,62.090
73,62.889
74,63.943
75,66.461
76,68.489
77,70.654
78,72.131
79,75.130
80,76.694
81,80.298
82,83.717
83,86.548
84,90.008
85,94.211
86,101.481
87,108.385
88,119.146
89,149.325
90,356.859
91,387.661
92,420.638
93,429.084
94,441.318
95,458.544
96,468.149
97,482.312
98,503.775
99,540.268
100,712.601
