Percentage served,Time in ms
0,3.176
1,5.371
2,5.986
3,6.371
4,6.644
5,7.073
6,7.495
7,7.863
8,8.512
9,9.535
10,10.581
11,12.114
12,12.857
13,13.098
14,13.497
15,13.830
16,14.390
17,14.736
18,15.000
19,15.605
20,16.087
21,16.432
22,17.053
23,18.163
24,19.117
25,19.874
26,20.819
27,21.249
28,22.245
29,22.938
30,23.242
31,23.682
32,24.126
33,24.499
34,25.193
35,25.699
36,26.698
37,27.795
38,28.908
39,29.518
40,30.248
41,30.786
42,31.685
43,32.512
44,32.987
45,33.534
46,34.137
47,34.633
48,35.291
49,36.640
50,37.008
51,38.045
52,38.934
53,39.916
54,40.507
55,40.957
56,42.167
57,43.580
58,45.422
59,46.234
60,46.964
61,48.183
62,48.632
63,49.675
64,51.055
65,52.325
66,53.639
67,54.954
68,56.120
69,57.475
70,59.002
71,60.510
72,62.033
73,63.669
74,65.303
75,66.661
76,67.982
77,69.716
78,73.000
79,76.715
80,78.587
81,82.133
82,87.506
83,90.548
84,94.573
85,97.319
86,101.860
87,114.657
88,127.829
89,170.250
90,343.054
91,393.148
92,420.355
93,435.205
94,445.432
95,451.338
96,462.253
97,482.264
98,499.865
99,520.553
100,637.760
