Percentage served,Time in ms
0,3.183
1,5.342
2,5.806
3,6.271
4,6.585
5,6.847
6,7.237
7,7.683
8,8.351
9,9.155
10,10.065
11,11.511
12,12.868
13,13.188
14,13.714
15,14.022
16,14.511
17,14.865
18,15.111
19,15.423
20,16.009
21,16.561
22,17.038
23,18.230
24,19.772
25,20.327
26,20.966
27,21.609
28,22.139
29,22.556
30,22.813
31,23.382
32,24.209
33,24.771
34,25.389
35,25.922
36,26.892
37,27.640
38,28.222
39,28.902
40,29.390
41,30.046
42,30.625
43,30.887
44,31.871
45,32.568
46,33.131
47,33.900
48,35.139
49,35.914
50,36.929
51,37.634
52,38.046
53,38.456
54,39.430
55,39.966
56,40.999
57,42.439
58,43.656
59,45.172
60,46.041
61,47.262
62,47.923
63,49.320
64,50.437
65,51.620
66,52.993
67,54.813
68,56.688
69,57.553
70,58.337
71,59.624
72,61.048
73,62.163
74,64.333
75,65.686
76,66.729
77,69.186
78,71.674
79,73.615
80,77.191
81,80.199
82,83.716
83,87.108
84,90.867
85,95.134
86,100.588
87,114.863
88,123.384
89,143.341
90,319.644
91,397.687
92,412.703
93,435.527
94,443.585
95,461.953
96,481.015
97,501.604
98,521.447
99,544.720
100,604.696
