Percentage served,Time in ms
0,3.540
1,5.460
2,6.013
3,6.604
4,7.037
5,7.565
6,7.916
7,8.434
8,9.706
9,10.663
10,11.705
11,13.349
12,13.674
13,13.988
14,14.306
15,14.941
16,15.300
17,15.784
18,16.135
19,16.695
20,17.071
21,17.990
22,18.499
23,20.101
24,20.398
25,21.376
26,22.042
27,22.558
28,22.969
29,23.511
30,23.808
31,24.393
32,25.199
33,25.626
34,26.298
35,26.975
36,27.820
37,28.316
38,28.632
39,29.346
40,30.211
41,31.131
42,31.832
43,32.614
44,33.307
45,34.058
46,34.779
47,35.658
48,36.461
49,37.674
50,38.601
51,39.180
52,39.692
53,40.393
54,41.232
55,42.414
56,43.332
57,44.060
58,44.920
59,45.695
60,46.390
61,47.402
62,48.140
63,48.982
64,49.781
65,51.860
66,52.900
67,53.807
68,55.606
69,57.481
70,59.537
71,60.940
72,62.337
73,64.023
74,65.676
75,67.103
76,68.925
77,71.473
78,73.602
79,77.204
80,80.522
81,82.779
82,88.566
83,93.458
84,96.441
85,99.625
86,106.219
87,115.801
88,125.785
89,143.378
90,356.315
91,392.962
92,418.746
93,434.923
94,448.154
95,459.223
96,473.720
97,482.863
98,508.988
99,546.478
100,616.584
