Percentage served,Time in ms
0,3.471
1,5.274
2,5.896
3,6.216
4,6.437
5,6.815
6,7.034
7,7.526
8,7.935
9,8.541
10,9.463
11,11.680
12,12.265
13,13.054
14,13.425
15,13.963
16,14.325
17,14.702
18,15.197
19,15.785
20,16.038
21,16.474
22,17.063
23,17.743
24,18.102
25,19.285
26,20.089
27,20.910
28,21.475
29,21.644
30,22.075
31,22.406
32,22.918
33,23.178
34,23.818
35,24.271
36,25.070
37,25.880
38,26.550
39,28.002
40,28.667
41,29.533
42,30.331
43,30.889
44,31.512
45,31.965
46,32.847
47,33.920
48,35.145
49,35.793
50,36.725
51,37.843
52,38.586
53,39.311
54,40.035
55,40.622
56,41.352
57,43.024
58,44.700
59,45.616
60,46.547
61,47.817
62,48.716
63,49.950
64,51.356
65,52.489
66,53.991
67,54.854
68,56.136
69,57.550
70,59.012
71,61.238
72,62.305
73,64.653
74,66.005
75,67.278
76,69.061
77,71.784
78,75.770
79,78.464
80,82.462
81,85.467
82,89.792
83,92.892
84,99.109
85,104.429
86,112.310
87,122.925
88,138.237
89,157.454
90,332.542
91,381.203
92,405.781
93,433.186
94,452.429
95,471.166
96,487.167
97,512.312
98,535.570
99,559.668
100,660.103
