Percentage served,Time in ms
0,3.298
1,5.275
2,5.671
3,6.130
4,6.409
5,6.700
6,6.870
7,7.226
8,7.574
9,8.035
10,8.670
11,9.189
12,9.852
13,11.560
14,12.848
15,13.225
16,13.660
17,14.070
18,14.523
19,15.320
20,15.666
21,16.019
22,16.414
23,17.558
24,18.337
25,19.455
26,20.410
27,21.025
28,21.726
29,22.063
30,22.570
31,23.144
32,23.454
33,23.883
34,24.454
35,25.092
36,26.184
37,27.275
38,28.189
39,29.225
40,29.842
41,30.489
42,30.813
43,31.449
44,31.979
45,32.751
46,33.444
47,34.030
48,35.341
49,36.025
50,37.098
51,38.541
52,39.249
53,40.410
54,41.001
55,41.827
56,43.068
57,44.294
58,45.420
59,46.607
60,47.133
61,48.238
62,49.091
63,49.943
64,51.085
65,52.033
66,53.395
67,54.398
68,55.833
69,57.211
70,58.171
71,59.550
72,60.502
73,63.043
74,65.807
75,67.981
76,70.464
77,72.721
78,74.464
79,76.794
80,78.353
81,81.251
82,84.784
83,88.789
84,97.403
85,104.279
86,113.949
87,118.010
88,140.944
89,176.788
90,348.941
91,380.342
92,413.265
93,428.461
94,448.829
95,458.838
96,467.687
97,477.266
98,496.127
99,528.182
100,717.419
