Percentage served,Time in ms
0,3.750
1,5.242
2,5.673
3,6.028
4,6.336
5,6.973
6,7.418
7,7.937
8,8.789
9,9.343
10,9.757
11,10.816
12,11.631
13,12.786
14,13.619
15,14.377
16,14.589
17,15.123
18,15.433
19,15.820
20,16.508
21,16.997
22,17.442
23,18.017
24,19.309
25,20.077
26,20.857
27,21.620
28,22.396
29,23.094
30,23.611
31,24.600
32,25.053
33,25.833
34,26.265
35,26.786
36,27.921
37,28.416
38,29.194
39,29.796
40,30.756
41,31.353
42,32.132
43,32.963
44,34.260
45,34.831
46,35.237
47,36.107
48,36.842
49,37.603
50,38.497
51,39.916
52,41.119
53,42.332
54,43.290
55,44.037
56,45.198
57,46.521
58,47.568
59,48.272
60,49.093
61,50.220
62,51.178
63,51.954
64,54.568
65,55.736
66,57.199
67,57.957
68,59.873
69,61.969
70,63.570
71,64.585
72,66.158
73,67.466
74,69.431
75,71.467
76,72.724
77,75.919
78,79.685
79,82.813
80,84.414
81,88.795
82,94.732
83,97.128
84,101.627
85,106.719
86,112.351
87,117.671
88,140.000
89,183.259
90,350.442
91,387.015
92,404.145
93,428.337
94,451.591
95,474.413
96,492.849
97,502.449
98,525.559
99,561.358
100,670.702
