Percentage served,Time in ms
0,3.787
1,5.689
2,6.305
3,6.738
4,7.111
5,7.624
6,8.005
7,8.611
8,9.519
9,10.390
10,11.944
11,13.047
12,14.061
13,14.487
14,15.106
15,15.491
16,15.974
17,16.399
18,17.122
19,18.901
20,20.012
21,20.440
22,21.484
23,21.982
24,22.423
25,22.784
26,23.374
27,23.808
28,24.262
29,24.827
30,25.600
31,25.882
32,26.527
33,27.251
34,27.904
35,28.720
36,29.469
37,29.951
38,30.472
39,31.182
40,31.762
41,32.499
42,33.025
43,33.344
44,34.178
45,34.859
46,35.264
47,36.356
48,37.554
49,38.232
50,38.914
51,39.316
52,40.247
53,41.328
54,41.916
55,42.597
56,43.906
57,44.819
58,46.002
59,46.992
60,48.001
61,49.445
62,50.253
63,51.371
64,52.966
65,53.909
66,55.027
67,56.053
68,56.695
69,57.872
70,58.635
71,60.172
72,61.257
73,62.317
74,63.306
75,65.717
76,68.199
77,70.859
78,73.027
79,75.368
80,77.878
81,80.664
82,84.324
83,88.044
84,91.037
85,95.790
86,103.642
87,109.457
88,121.926
89,145.677
90,336.463
91,378.871
92,406.839
93,430.056
94,444.079
95,467.512
96,486.648
97,498.675
98,521.980
99,557.983
100,716.876
