Percentage served,Time in ms
0,3.378
1,5.275
2,5.678
3,6.100
4,6.528
5,6.845
6,7.097
7,7.579
8,8.035
9,9.421
10,9.759
11,11.121
12,11.730
13,12.967
14,13.497
15,14.210
16,14.636
17,14.892
18,15.284
19,15.689
20,16.295
21,16.959
22,17.400
23,18.163
24,19.686
25,20.597
26,21.343
27,21.868
28,22.244
29,22.841
30,23.354
31,23.920
32,24.546
33,25.037
34,26.066
35,26.642
36,27.667
37,28.891
38,29.659
39,30.155
40,30.907
41,31.204
42,31.911
43,32.420
44,33.129
45,34.067
46,34.912
47,35.813
48,36.609
49,37.113
50,37.633
51,38.350
52,38.799
53,39.264
54,39.861
55,40.503
56,42.245
57,43.293
58,44.298
59,45.060
60,45.956
61,47.348
62,48.526
63,49.565
64,50.559
65,52.180
66,54.096
67,55.045
68,55.766
69,57.629
70,60.058
71,61.359
72,62.446
73,63.686
74,66.012
75,67.371
76,69.747
77,70.514
78,72.525
79,75.534
80,76.690
81,81.288
82,82.957
83,85.839
84,90.129
85,95.878
86,103.781
87,113.971
88,123.974
89,192.586
90,331.470
91,415.225
92,423.753
93,432.107
94,450.317
95,462.545
96,474.370
97,489.605
98,504.439
99,528.946
100,631.128
