Percentage served,Time in ms
0,4.354
1,5.189
2,5.710
3,6.120
4,6.541
5,7.002
6,7.303
7,7.746
8,8.245
9,8.924
10,9.411
11,10.726
12,12.053
13,12.896
14,13.548
15,13.944
16,14.596
17,14.957
18,15.594
19,16.262
20,16.690
21,17.013
22,17.539
23,18.113
24,18.904
25,19.474
26,20.095
27,20.580
28,21.532
29,22.087
30,22.435
31,23.134
32,23.741
33,24.251
34,24.799
35,25.384
36,26.036
37,26.766
38,27.680
39,28.555
40,29.464
41,30.447
42,30.855
43,31.505
44,32.638
45,32.920
46,33.723
47,34.329
48,35.709
49,36.823
50,37.790
51,38.585
52,39.338
53,40.224
54,40.903
55,41.513
56,42.297
57,43.124
58,44.034
59,45.025
60,45.689
61,46.316
62,47.573
63,48.883
64,50.287
65,52.668
66,54.041
67,56.040
68,57.026
69,59.167
70,60.911
71,62.335
72,64.422
73,66.482
74,68.292
75,70.671
76,72.710
77,74.357
78,76.845
79,79.380
80,81.955
81,84.516
82,88.575
83,91.488
84,96.770
85,103.069
86,109.832
87,120.032
88,140.124
89,174.270
90,362.448
91,395.598
92,412.167
93,435.573
94,449.351
95,458.917
96,474.865
97,495.404
98,516.135
99,553.425
100,636.492
