Percentage served,Time in ms
0,3.186
1,4.616
2,5.654
3,6.273
4,6.687
5,7.180
6,7.521
7,8.058
8,8.282
9,9.101
10,9.743
11,10.506
12,11.422
13,12.338
14,13.391
15,14.014
16,14.384
17,14.844
18,15.148
19,15.950
20,16.323
21,17.148
22,17.598
23,17.987
24,18.941
25,19.239
26,19.892
27,20.523
28,21.051
29,22.007
30,22.639
31,23.105
32,24.079
33,24.915
34,25.844
35,26.949
36,28.061
37,29.082
38,29.883
39,30.433
40,31.109
41,31.420
42,32.181
43,32.855
44,33.711
45,34.278
46,34.953
47,36.321
48,37.200
49,37.724
50,38.773
51,40.364
52,41.036
53,41.681
54,42.253
55,42.730
56,43.658
57,45.064
58,46.363
59,47.920
60,49.244
61,50.543
62,51.549
63,52.512
64,54.163
65,55.825
66,56.470
67,57.852
68,59.374
69,60.709
70,62.220
71,63.209
72,65.295
73,66.411
74,68.031
75,69.390
76,71.245
77,73.314
78,75.224
79,78.784
80,81.827
81,84.408
82,90.634
83,94.000
84,98.737
85,106.013
86,115.217
87,126.458
88,136.728
89,174.650
90,335.815
91,401.202
92,430.981
93,448.943
94,463.299
95,477.913
96,495.199
97,514.564
98,535.727
99,579.003
100,830.515
