Percentage served,Time in ms
0,3.322
1,4.815
2,5.636
3,6.219
4,6.571
5,6.907
6,7.283
7,7.771
8,8.127
9,8.477
10,8.923
11,9.742
12,10.252
13,11.304
14,12.250
15,12.811
16,13.505
17,13.804
18,14.462
19,15.365
20,15.679
21,16.115
22,16.514
23,17.181
24,17.858
25,18.643
26,19.174
27,19.650
28,20.254
29,21.134
30,21.691
31,22.462
32,23.263
33,23.771
34,24.596
35,25.257
36,25.799
37,26.317
38,26.891
39,27.463
40,28.379
41,28.918
42,29.595
43,29.793
44,31.123
45,32.003
46,33.062
47,33.699
48,35.147
49,35.929
50,36.986
51,38.027
52,38.985
53,40.456
54,41.339
55,42.667
56,44.497
57,45.712
58,46.955
59,47.850
60,48.882
61,50.408
62,51.618
63,52.415
64,54.141
65,55.029
66,57.203
67,58.216
68,59.877
69,61.475
70,62.433
71,64.256
72,65.665
73,67.877
74,69.142
75,72.264
76,75.402
77,77.261
78,79.923
79,82.528
80,84.126
81,86.979
82,92.482
83,94.881
84,99.919
85,105.972
86,111.254
87,124.328
88,142.704
89,164.807
90,370.471
91,406.148
92,429.730
93,451.732
94,479.677
95,499.630
96,515.116
97,526.836
98,548.282
99,578.301
100,688.828
