Percentage served,Time in ms
0,3.339
1,4.849
2,5.560
3,6.089
4,6.593
5,7.033
6,7.665
7,7.997
8,8.540
9,9.767
10,10.474
11,11.862
12,12.872
13,13.209
14,13.587
15,13.859
16,14.154
17,14.624
18,15.125
19,15.836
20,16.249
21,16.744
22,17.156
23,17.923
24,18.614
25,19.817
26,20.520
27,21.147
28,21.900
29,22.255
30,22.561
31,22.859
32,23.394
33,23.770
34,24.523
35,25.127
36,25.789
37,26.569
38,27.238
39,27.932
40,28.405
41,28.934
42,29.978
43,30.313
44,31.250
45,32.254
46,33.001
47,33.468
48,34.210
49,34.848
50,35.987
51,36.499
52,37.478
53,38.897
54,39.843
55,40.794
56,41.841
57,42.930
58,43.848
59,45.501
60,46.383
61,48.239
62,49.453
63,50.791
64,52.478
65,53.910
66,55.475
67,57.134
68,58.733
69,59.796
70,60.567
71,61.753
72,62.734
73,64.582
74,65.715
75,67.154
76,69.087
77,71.142
78,73.609
79,76.218
80,79.019
81,82.257
82,86.898
83,92.562
84,97.484
85,102.099
86,110.473
87,120.708
88,130.060
89,160.016
90,369.838
91,396.439
92,417.100
93,429.010
94,443.365
95,453.645
96,474.694
97,491.888
98,509.147
99,548.671
100,665.787
