Percentage served,Time in ms
0,3.593
1,4.986
2,5.399
3,5.737
4,6.103
5,6.418
6,6.804
7,7.516
8,8.005
9,9.374
10,10.788
11,11.388
12,12.454
13,12.815
14,13.083
15,13.426
16,13.699
17,14.181
18,14.651
19,14.991
20,15.754
21,16.326
22,16.872
23,18.471
24,19.048
25,19.870
26,20.294
27,20.678
28,21.073
29,21.375
30,21.589
31,22.000
32,22.235
33,22.589
34,22.999
35,23.433
36,24.672
37,25.809
38,26.731
39,27.248
40,27.660
41,28.240
42,28.991
43,29.403
44,30.019
45,30.559
46,31.408
47,32.418
48,33.397
49,34.551
50,35.345
51,36.100
52,36.443
53,36.895
54,37.622
55,38.608
56,38.992
57,40.133
58,41.453
59,42.308
60,43.058
61,45.074
62,45.933
63,46.762
64,47.862
65,49.036
66,50.611
67,51.929
68,52.701
69,54.083
70,55.181
71,56.803
72,57.741
73,58.425
74,59.497
75,60.990
76,63.671
77,65.651
78,67.204
79,69.993
80,72.021
81,76.289
82,78.629
83,83.419
84,88.066
85,90.427
86,97.550
87,105.166
88,121.791
89,145.780
90,325.094
91,353.103
92,366.753
93,386.287
94,401.560
95,409.748
96,421.839
97,434.445
98,456.692
99,491.700
100,619.124
