Percentage served,Time in ms
0,3.209
1,4.858
2,5.290
3,5.834
4,6.198
5,6.459
6,6.828
7,7.152
8,7.525
9,7.957
10,8.480
11,9.625
12,10.884
13,11.403
14,12.231
15,12.776
16,13.276
17,13.589
18,14.099
19,14.753
20,15.110
21,15.669
22,16.509
23,17.394
24,18.307
25,18.729
26,19.547
27,19.868
28,20.451
29,21.041
30,21.617
31,22.142
32,22.711
33,23.310
34,23.907
35,24.528
36,25.901
37,26.566
38,27.348
39,27.903
40,28.350
41,28.840
42,29.361
43,29.731
44,30.305
45,30.750
46,31.695
47,33.554
48,34.639
49,35.377
50,35.967
51,36.638
52,37.430
53,38.080
54,39.187
55,39.488
56,40.760
57,41.640
58,42.280
59,43.564
60,44.290
61,44.978
62,45.635
63,46.693
64,48.629
65,49.423
66,50.543
67,51.163
68,52.212
69,53.675
70,54.936
71,56.425
72,57.796
73,58.884
74,60.080
75,62.225
76,64.189
77,65.929
78,68.133
79,69.861
80,72.169
81,74.943
82,77.525
83,79.329
84,84.586
85,89.103
86,92.461
87,101.245
88,114.149
89,139.905
90,324.606
91,360.917
92,371.181
93,386.275
94,401.901
95,422.127
96,432.375
97,448.084
98,459.606
99,498.283
100,541.909
