Percentage served,Time in ms
0,2.947
1,4.783
2,5.134
3,5.638
4,5.920
5,6.260
6,6.711
7,7.052
8,7.630
9,8.239
10,9.054
11,11.025
12,11.677
13,12.233
14,12.784
15,13.163
16,13.576
17,14.033
18,14.389
19,14.783
20,15.371
21,15.975
22,16.327
23,17.287
24,17.959
25,18.868
26,19.343
27,20.101
28,20.386
29,20.924
30,21.689
31,22.103
32,22.505
33,23.414
34,24.258
35,24.717
36,25.752
37,26.587
38,26.983
39,27.714
40,28.253
41,28.741
42,29.467
43,30.013
44,30.486
45,31.141
46,32.864
47,33.793
48,34.586
49,35.139
50,35.617
51,36.241
52,36.650
53,37.050
54,37.603
55,38.175
56,38.970
57,39.733
58,40.412
59,41.235
60,42.507
61,43.838
62,44.511
63,44.811
64,45.484
65,46.040
66,47.385
67,48.659
68,49.768
69,51.132
70,51.871
71,53.597
72,54.451
73,56.248
74,58.241
75,59.728
76,61.374
77,62.868
78,64.457
79,67.058
80,68.989
81,71.122
82,75.597
83,79.323
84,82.757
85,85.109
86,93.276
87,104.819
88,114.101
89,137.033
90,321.985
91,352.793
92,374.498
93,385.144
94,394.214
95,407.223
96,418.032
97,436.838
98,466.072
99,491.475
100,599.536
