Percentage served,Time in ms
0,2.534
1,4.399
2,4.843
3,5.315
4,5.698
5,5.946
6,6.619
7,7.793
8,9.028
9,9.576
10,10.071
11,10.335
12,10.695
13,10.879
14,11.211
15,11.394
16,11.655
17,12.219
18,12.739
19,13.181
20,14.022
21,14.712
22,14.928
23,15.529
24,16.023
25,16.585
26,16.927
27,17.121
28,17.482
29,18.022
30,18.461
31,18.959
32,19.402
33,20.074
34,20.641
35,21.066
36,21.519
37,21.907
38,22.371
39,22.664
40,23.048
41,23.602
42,24.087
43,24.730
44,25.222
45,25.826
46,26.190
47,27.055
48,27.475
49,27.893
50,28.437
51,28.744
52,29.199
53,29.669
54,29.966
55,30.579
56,31.169
57,31.797
58,32.547
59,33.630
60,34.072
61,34.474
62,35.101
63,35.676
64,36.495
65,37.683
66,38.828
67,40.024
68,40.558
69,41.514
70,42.777
71,43.813
72,44.996
73,45.786
74,47.158
75,47.944
76,48.599
77,50.688
78,52.219
79,54.804
80,57.008
81,58.988
82,60.678
83,63.619
84,65.570
85,70.462
86,74.181
87,84.953
88,94.476
89,113.553
90,262.479
91,283.144
92,295.442
93,307.621
94,323.234
95,332.018
96,339.279
97,365.522
98,378.706
99,395.822
100,445.357
