Percentage served,Time in ms
0,2.726
1,3.939
2,4.227
3,4.573
4,4.930
5,5.386
6,5.795
7,6.212
8,6.516
9,6.959
10,7.850
11,8.895
12,9.440
13,10.084
14,10.364
15,10.616
16,10.895
17,11.319
18,11.562
19,11.997
20,12.478
21,12.846
22,13.829
23,14.881
24,15.263
25,15.725
26,16.122
27,16.526
28,16.830
29,17.134
30,17.510
31,17.861
32,18.278
33,19.011
34,19.478
35,20.133
36,20.903
37,21.528
38,22.017
39,22.397
40,22.681
41,23.102
42,23.697
43,24.503
44,24.980
45,25.269
46,25.852
47,26.596
48,27.534
49,28.514
50,28.717
51,28.921
52,29.363
53,30.220
54,30.672
55,31.483
56,31.994
57,33.130
58,33.877
59,34.446
60,34.821
61,35.441
62,36.263
63,37.006
64,38.032
65,38.703
66,39.501
67,40.185
68,41.143
69,42.371
70,43.536
71,44.497
72,45.814
73,46.555
74,47.233
75,48.339
76,50.617
77,51.947
78,53.165
79,54.393
80,56.103
81,57.974
82,60.235
83,61.878
84,63.536
85,66.103
86,68.488
87,75.399
88,83.656
89,111.854
90,265.316
91,293.251
92,303.287
93,310.458
94,319.913
95,329.860
96,338.136
97,349.296
98,382.894
99,433.971
100,471.376
